codigo_municipio;nome_municipio;UF_municipio;nome_bioma;grande_regiao
3547007;Santa Maria da Serra;SP;Cerrado;Sudeste
3547106;Santa Mercedes;SP;Mata Atlântica;Sudeste
3547205;Santana da Ponte Pensa;SP;Mata Atlântica;Sudeste
3547304;Santana de Parnaíba;SP;Mata Atlântica;Sudeste
3547403;Santa Rita d'Oeste;SP;Mata Atlântica;Sudeste
3547502;Santa Rita do Passa Quatro;SP;Cerrado;Sudeste
3547601;Santa Rosa de Viterbo;SP;Cerrado;Sudeste
3547650;Santa Salete;SP;Mata Atlântica;Sudeste
3547700;Santo Anastácio;SP;Mata Atlântica;Sudeste
3547809;Santo André;SP;Mata Atlântica;Sudeste
3547908;Santo Antônio da Alegria;SP;Cerrado;Sudeste
3548005;Santo Antônio de Posse;SP;Mata Atlântica;Sudeste
3548054;Santo Antônio do Aracanguá;SP;Mata Atlântica;Sudeste
3548104;Santo Antônio do Jardim;SP;Mata Atlântica;Sudeste
3548203;Santo Antônio do Pinhal;SP;Mata Atlântica;Sudeste
3548302;Santo Expedito;SP;Mata Atlântica;Sudeste
3548401;Santópolis do Aguapeí;SP;Mata Atlântica;Sudeste
3548500;Santos;SP;Mata Atlântica;Sudeste
3548609;São Bento do Sapucaí;SP;Mata Atlântica;Sudeste
3548708;São Bernardo do Campo;SP;Mata Atlântica;Sudeste
3548807;São Caetano do Sul;SP;Mata Atlântica;Sudeste
3548906;São Carlos;SP;Cerrado;Sudeste
3549003;São Francisco;SP;Mata Atlântica;Sudeste
3549102;São João da Boa Vista;SP;Mata Atlântica;Sudeste
3549201;São João das Duas Pontes;SP;Mata Atlântica;Sudeste
3549250;São João de Iracema;SP;Mata Atlântica;Sudeste
3549300;São João do Pau d'Alho;SP;Mata Atlântica;Sudeste
3549409;São Joaquim da Barra;SP;Mata Atlântica;Sudeste
3549508;São José da Bela Vista;SP;Mata Atlântica;Sudeste
3549607;São José do Barreiro;SP;Mata Atlântica;Sudeste
3549706;São José do Rio Pardo;SP;Mata Atlântica;Sudeste
3549805;São José do Rio Preto;SP;Mata Atlântica;Sudeste
3549904;São José dos Campos;SP;Mata Atlântica;Sudeste
3549953;São Lourenço da Serra;SP;Mata Atlântica;Sudeste
3550001;São Luiz do Paraitinga;SP;Mata Atlântica;Sudeste
3550100;São Manuel;SP;Cerrado;Sudeste
3550209;São Miguel Arcanjo;SP;Mata Atlântica;Sudeste
3550308;São Paulo;SP;Mata Atlântica;Sudeste
3550407;São Pedro;SP;Mata Atlântica;Sudeste
3550506;São Pedro do Turvo;SP;Cerrado;Sudeste
3550605;São Roque;SP;Mata Atlântica;Sudeste
3550704;São Sebastião;SP;Mata Atlântica;Sudeste
3550803;São Sebastião da Grama;SP;Mata Atlântica;Sudeste
3550902;São Simão;SP;Cerrado;Sudeste
3551009;São Vicente;SP;Mata Atlântica;Sudeste
3551108;Sarapuí;SP;Mata Atlântica;Sudeste
3551207;Sarutaiá;SP;Mata Atlântica;Sudeste
3551306;Sebastianópolis do Sul;SP;Mata Atlântica;Sudeste
3551405;Serra Azul;SP;Cerrado;Sudeste
3551504;Serrana;SP;Mata Atlântica;Sudeste
3551603;Serra Negra;SP;Mata Atlântica;Sudeste
3551702;Sertãozinho;SP;Mata Atlântica;Sudeste
3551801;Sete Barras;SP;Mata Atlântica;Sudeste
3551900;Severínia;SP;Mata Atlântica;Sudeste
3552007;Silveiras;SP;Mata Atlântica;Sudeste
3552106;Socorro;SP;Mata Atlântica;Sudeste
3552205;Sorocaba;SP;Mata Atlântica;Sudeste
3552304;Sud Mennucci;SP;Mata Atlântica;Sudeste
3552403;Sumaré;SP;Mata Atlântica;Sudeste
3552502;Suzano;SP;Mata Atlântica;Sudeste
3552551;Suzanápolis;SP;Mata Atlântica;Sudeste
3552601;Tabapuã;SP;Mata Atlântica;Sudeste
3552700;Tabatinga;SP;Mata Atlântica;Sudeste
3552809;Taboão da Serra;SP;Mata Atlântica;Sudeste
3552908;Taciba;SP;Mata Atlântica;Sudeste
3553005;Taguaí;SP;Mata Atlântica;Sudeste
3553104;Taiaçu;SP;Mata Atlântica;Sudeste
3553203;Taiúva;SP;Cerrado;Sudeste
3553302;Tambaú;SP;Mata Atlântica;Sudeste
3553401;Tanabi;SP;Mata Atlântica;Sudeste
3553500;Tapiraí;SP;Mata Atlântica;Sudeste
3553609;Tapiratiba;SP;Mata Atlântica;Sudeste
3553658;Taquaral;SP;Cerrado;Sudeste
3553708;Taquaritinga;SP;Mata Atlântica;Sudeste
3553807;Taquarituba;SP;Mata Atlântica;Sudeste
3553856;Taquarivaí;SP;Cerrado;Sudeste
3553906;Tarabai;SP;Mata Atlântica;Sudeste
3553955;Tarumã;SP;Mata Atlântica;Sudeste
3554003;Tatuí;SP;Mata Atlântica;Sudeste
3554102;Taubaté;SP;Mata Atlântica;Sudeste
3554201;Tejupá;SP;Mata Atlântica;Sudeste
3554300;Teodoro Sampaio;SP;Mata Atlântica;Sudeste
3554409;Terra Roxa;SP;Mata Atlântica;Sudeste
3554508;Tietê;SP;Mata Atlântica;Sudeste
3554607;Timburi;SP;Mata Atlântica;Sudeste
3554656;Torre de Pedra;SP;Cerrado;Sudeste
3554706;Torrinha;SP;Mata Atlântica;Sudeste
3554755;Trabiju;SP;Cerrado;Sudeste
3554805;Tremembé;SP;Mata Atlântica;Sudeste
3554904;Três Fronteiras;SP;Mata Atlântica;Sudeste
3554953;Tuiuti;SP;Mata Atlântica;Sudeste
3555000;Tupã;SP;Mata Atlântica;Sudeste
3555109;Tupi Paulista;SP;Mata Atlântica;Sudeste
3555208;Turiúba;SP;Mata Atlântica;Sudeste
3555307;Turmalina;SP;Mata Atlântica;Sudeste
3555356;Ubarana;SP;Mata Atlântica;Sudeste
3555406;Ubatuba;SP;Mata Atlântica;Sudeste
3555505;Ubirajara;SP;Cerrado;Sudeste
3555604;Uchoa;SP;Mata Atlântica;Sudeste
3555703;União Paulista;SP;Mata Atlântica;Sudeste
3555802;Urânia;SP;Mata Atlântica;Sudeste
3555901;Uru;SP;Mata Atlântica;Sudeste
3556008;Urupês;SP;Mata Atlântica;Sudeste
3556107;Valentim Gentil;SP;Mata Atlântica;Sudeste
3556206;Valinhos;SP;Mata Atlântica;Sudeste
3556305;Valparaíso;SP;Mata Atlântica;Sudeste
3556354;Vargem;SP;Mata Atlântica;Sudeste
3556404;Vargem Grande do Sul;SP;Mata Atlântica;Sudeste
3556453;Vargem Grande Paulista;SP;Mata Atlântica;Sudeste
3556503;Várzea Paulista;SP;Mata Atlântica;Sudeste
3556602;Vera Cruz;SP;Mata Atlântica;Sudeste
3556701;Vinhedo;SP;Mata Atlântica;Sudeste
3556800;Viradouro;SP;Mata Atlântica;Sudeste
3556909;Vista Alegre do Alto;SP;Mata Atlântica;Sudeste
3556958;Vitória Brasil;SP;Mata Atlântica;Sudeste
3557006;Votorantim;SP;Mata Atlântica;Sudeste
3557105;Votuporanga;SP;Mata Atlântica;Sudeste
3557154;Zacarias;SP;Mata Atlântica;Sudeste
3557204;Chavantes;SP;Mata Atlântica;Sudeste
3557303;Estiva Gerbi;SP;Mata Atlântica;Sudeste
2500106;Água Branca;PB;Caatinga;Nordeste
2500205;Aguiar;PB;Caatinga;Nordeste
2500304;Alagoa Grande;PB;Caatinga;Nordeste
2500403;Alagoa Nova;PB;Caatinga;Nordeste
2500502;Alagoinha;PB;Caatinga;Nordeste
2500536;Alcantil;PB;Caatinga;Nordeste
2500577;Algodão de Jandaíra;PB;Caatinga;Nordeste
2500601;Alhandra;PB;Mata Atlântica;Nordeste
2500700;São João do Rio do Peixe;PB;Caatinga;Nordeste
2500734;Amparo;PB;Caatinga;Nordeste
2500775;Aparecida;PB;Caatinga;Nordeste
2500809;Araçagi;PB;Caatinga;Nordeste
2500908;Arara;PB;Caatinga;Nordeste
2501005;Araruna;PB;Caatinga;Nordeste
2501104;Areia;PB;Caatinga;Nordeste
2501153;Areia de Baraúnas;PB;Caatinga;Nordeste
2501203;Areial;PB;Caatinga;Nordeste
2501302;Aroeiras;PB;Caatinga;Nordeste
2501351;Assunção;PB;Caatinga;Nordeste
2501401;Baía da Traição;PB;Mata Atlântica;Nordeste
2501500;Bananeiras;PB;Caatinga;Nordeste
2501534;Baraúna;PB;Caatinga;Nordeste
2501575;Barra de Santana;PB;Caatinga;Nordeste
2501609;Barra de Santa Rosa;PB;Caatinga;Nordeste
2501708;Barra de São Miguel;PB;Caatinga;Nordeste
2501807;Bayeux;PB;Mata Atlântica;Nordeste
2501906;Belém;PB;Caatinga;Nordeste
2502003;Belém do Brejo do Cruz;PB;Caatinga;Nordeste
2502052;Bernardino Batista;PB;Caatinga;Nordeste
2502102;Boa Ventura;PB;Caatinga;Nordeste
2502151;Boa Vista;PB;Caatinga;Nordeste
2502201;Bom Jesus;PB;Caatinga;Nordeste
2502300;Bom Sucesso;PB;Caatinga;Nordeste
2502409;Bonito de Santa Fé;PB;Caatinga;Nordeste
2502508;Boqueirão;PB;Caatinga;Nordeste
2502607;Igaracy;PB;Caatinga;Nordeste
2502706;Borborema;PB;Caatinga;Nordeste
2502805;Brejo do Cruz;PB;Caatinga;Nordeste
2502904;Brejo dos Santos;PB;Caatinga;Nordeste
2503001;Caaporã;PB;Mata Atlântica;Nordeste
2503100;Cabaceiras;PB;Caatinga;Nordeste
2503209;Cabedelo;PB;Mata Atlântica;Nordeste
2503308;Cachoeira dos Índios;PB;Caatinga;Nordeste
2503407;Cacimba de Areia;PB;Caatinga;Nordeste
2503506;Cacimba de Dentro;PB;Caatinga;Nordeste
2503555;Cacimbas;PB;Caatinga;Nordeste
2503605;Caiçara;PB;Caatinga;Nordeste
2503704;Cajazeiras;PB;Caatinga;Nordeste
2503753;Cajazeirinhas;PB;Caatinga;Nordeste
2503803;Caldas Brandão;PB;Caatinga;Nordeste
2503902;Camalaú;PB;Caatinga;Nordeste
2504009;Campina Grande;PB;Caatinga;Nordeste
2504033;Capim;PB;Mata Atlântica;Nordeste
2504074;Caraúbas;PB;Caatinga;Nordeste
2504108;Carrapateira;PB;Caatinga;Nordeste
2504157;Casserengue;PB;Caatinga;Nordeste
2504207;Catingueira;PB;Caatinga;Nordeste
2504306;Catolé do Rocha;PB;Caatinga;Nordeste
2504355;Caturité;PB;Caatinga;Nordeste
2504405;Conceição;PB;Caatinga;Nordeste
2504504;Condado;PB;Caatinga;Nordeste
2504603;Conde;PB;Mata Atlântica;Nordeste
2504702;Congo;PB;Caatinga;Nordeste
2504801;Coremas;PB;Caatinga;Nordeste
2504850;Coxixola;PB;Caatinga;Nordeste
2504900;Cruz do Espírito Santo;PB;Mata Atlântica;Nordeste
2505006;Cubati;PB;Caatinga;Nordeste
2505105;Cuité;PB;Caatinga;Nordeste
2505204;Cuitegi;PB;Caatinga;Nordeste
2505238;Cuité de Mamanguape;PB;Caatinga;Nordeste
2505279;Curral de Cima;PB;Caatinga;Nordeste
2505303;Curral Velho;PB;Caatinga;Nordeste
2505352;Damião;PB;Caatinga;Nordeste
2505402;Desterro;PB;Caatinga;Nordeste
2505501;Vista Serrana;PB;Caatinga;Nordeste
2505600;Diamante;PB;Caatinga;Nordeste
2505709;Dona Inês;PB;Caatinga;Nordeste
2505808;Duas Estradas;PB;Caatinga;Nordeste
2505907;Emas;PB;Caatinga;Nordeste
2506004;Esperança;PB;Caatinga;Nordeste
2506103;Fagundes;PB;Caatinga;Nordeste
2506202;Frei Martinho;PB;Caatinga;Nordeste
2506251;Gado Bravo;PB;Caatinga;Nordeste
2506301;Guarabira;PB;Caatinga;Nordeste
2506400;Gurinhém;PB;Caatinga;Nordeste
2506509;Gurjão;PB;Caatinga;Nordeste
2506608;Ibiara;PB;Caatinga;Nordeste
2506707;Imaculada;PB;Caatinga;Nordeste
2506806;Ingá;PB;Caatinga;Nordeste
2506905;Itabaiana;PB;Caatinga;Nordeste
2507002;Itaporanga;PB;Caatinga;Nordeste
2507101;Itapororoca;PB;Caatinga;Nordeste
2507200;Itatuba;PB;Caatinga;Nordeste
2507309;Jacaraú;PB;Caatinga;Nordeste
2507408;Jericó;PB;Caatinga;Nordeste
2507507;João Pessoa;PB;Mata Atlântica;Nordeste
2507606;Juarez Távora;PB;Caatinga;Nordeste
2507705;Juazeirinho;PB;Caatinga;Nordeste
2507804;Junco do Seridó;PB;Caatinga;Nordeste
2507903;Juripiranga;PB;Mata Atlântica;Nordeste
2508000;Juru;PB;Caatinga;Nordeste
2508109;Lagoa;PB;Caatinga;Nordeste
2508208;Lagoa de Dentro;PB;Caatinga;Nordeste
2508307;Lagoa Seca;PB;Caatinga;Nordeste
2508406;Lastro;PB;Caatinga;Nordeste
2508505;Livramento;PB;Caatinga;Nordeste
2508554;Logradouro;PB;Caatinga;Nordeste
2508604;Lucena;PB;Mata Atlântica;Nordeste
2508703;Mãe d'Água;PB;Caatinga;Nordeste
2508802;Malta;PB;Caatinga;Nordeste
2508901;Mamanguape;PB;Mata Atlântica;Nordeste
2509008;Manaíra;PB;Caatinga;Nordeste
2509057;Marcação;PB;Mata Atlântica;Nordeste
2509107;Mari;PB;Caatinga;Nordeste
2509156;Marizópolis;PB;Caatinga;Nordeste
2509206;Massaranduba;PB;Caatinga;Nordeste
2509305;Mataraca;PB;Mata Atlântica;Nordeste
2509339;Matinhas;PB;Caatinga;Nordeste
2509370;Mato Grosso;PB;Caatinga;Nordeste
2509396;Maturéia;PB;Caatinga;Nordeste
2509404;Mogeiro;PB;Caatinga;Nordeste
2509503;Montadas;PB;Caatinga;Nordeste
2509602;Monte Horebe;PB;Caatinga;Nordeste
2509701;Monteiro;PB;Caatinga;Nordeste
2509800;Mulungu;PB;Caatinga;Nordeste
2509909;Natuba;PB;Caatinga;Nordeste
2510006;Nazarezinho;PB;Caatinga;Nordeste
2510105;Nova Floresta;PB;Caatinga;Nordeste
2510204;Nova Olinda;PB;Caatinga;Nordeste
2510303;Nova Palmeira;PB;Caatinga;Nordeste
2510402;Olho d'Água;PB;Caatinga;Nordeste
2510501;Olivedos;PB;Caatinga;Nordeste
2510600;Ouro Velho;PB;Caatinga;Nordeste
2510659;Parari;PB;Caatinga;Nordeste
2510709;Passagem;PB;Caatinga;Nordeste
2510808;Patos;PB;Caatinga;Nordeste
2510907;Paulista;PB;Caatinga;Nordeste
2511004;Pedra Branca;PB;Caatinga;Nordeste
2511103;Pedra Lavrada;PB;Caatinga;Nordeste
2511202;Pedras de Fogo;PB;Mata Atlântica;Nordeste
2511301;Piancó;PB;Caatinga;Nordeste
2511400;Picuí;PB;Caatinga;Nordeste
2511509;Pilar;PB;Caatinga;Nordeste
2511608;Pilões;PB;Caatinga;Nordeste
2511707;Pilõezinhos;PB;Caatinga;Nordeste
2511806;Pirpirituba;PB;Caatinga;Nordeste
2511905;Pitimbu;PB;Mata Atlântica;Nordeste
2512002;Pocinhos;PB;Caatinga;Nordeste
2512036;Poço Dantas;PB;Caatinga;Nordeste
2512077;Poço de José de Moura;PB;Caatinga;Nordeste
2512101;Pombal;PB;Caatinga;Nordeste
2512200;Prata;PB;Caatinga;Nordeste
2512309;Princesa Isabel;PB;Caatinga;Nordeste
2512408;Puxinanã;PB;Caatinga;Nordeste
2512507;Queimadas;PB;Caatinga;Nordeste
2512606;Quixaba;PB;Caatinga;Nordeste
2512705;Remígio;PB;Caatinga;Nordeste
2512721;Pedro Régis;PB;Caatinga;Nordeste
2512747;Riachão;PB;Caatinga;Nordeste
2512754;Riachão do Bacamarte;PB;Caatinga;Nordeste
2512762;Riachão do Poço;PB;Caatinga;Nordeste
2512788;Riacho de Santo Antônio;PB;Caatinga;Nordeste
2512804;Riacho dos Cavalos;PB;Caatinga;Nordeste
2512903;Rio Tinto;PB;Mata Atlântica;Nordeste
2513000;Salgadinho;PB;Caatinga;Nordeste
2513109;Salgado de São Félix;PB;Caatinga;Nordeste
2513158;Santa Cecília;PB;Caatinga;Nordeste
2513208;Santa Cruz;PB;Caatinga;Nordeste
2513307;Santa Helena;PB;Caatinga;Nordeste
2513356;Santa Inês;PB;Caatinga;Nordeste
2513406;Santa Luzia;PB;Caatinga;Nordeste
2513505;Santana de Mangueira;PB;Caatinga;Nordeste
2513604;Santana dos Garrotes;PB;Caatinga;Nordeste
2513653;Joca Claudino;PB;Caatinga;Nordeste
2513703;Santa Rita;PB;Mata Atlântica;Nordeste
2513802;Santa Teresinha;PB;Caatinga;Nordeste
2513851;Santo André;PB;Caatinga;Nordeste
2513901;São Bento;PB;Caatinga;Nordeste
2513927;São Bentinho;PB;Caatinga;Nordeste
2513943;São Domingos do Cariri;PB;Caatinga;Nordeste
2513968;São Domingos;PB;Caatinga;Nordeste
2513984;São Francisco;PB;Caatinga;Nordeste
2514008;São João do Cariri;PB;Caatinga;Nordeste
2514107;São João do Tigre;PB;Caatinga;Nordeste
2514206;São José da Lagoa Tapada;PB;Caatinga;Nordeste
2514305;São José de Caiana;PB;Caatinga;Nordeste
2514404;São José de Espinharas;PB;Caatinga;Nordeste
2514453;São José dos Ramos;PB;Caatinga;Nordeste
2514503;São José de Piranhas;PB;Caatinga;Nordeste
2514552;São José de Princesa;PB;Caatinga;Nordeste
2514602;São José do Bonfim;PB;Caatinga;Nordeste
2514651;São José do Brejo do Cruz;PB;Caatinga;Nordeste
2514701;São José do Sabugi;PB;Caatinga;Nordeste
2514800;São José dos Cordeiros;PB;Caatinga;Nordeste
2514909;São Mamede;PB;Caatinga;Nordeste
2515005;São Miguel de Taipu;PB;Mata Atlântica;Nordeste
2515104;São Sebastião de Lagoa de Roça;PB;Caatinga;Nordeste
2515203;São Sebastião do Umbuzeiro;PB;Caatinga;Nordeste
2515302;Sapé;PB;Caatinga;Nordeste
2515401;São Vicente do Seridó;PB;Caatinga;Nordeste
2515500;Serra Branca;PB;Caatinga;Nordeste
2515609;Serra da Raiz;PB;Caatinga;Nordeste
2515708;Serra Grande;PB;Caatinga;Nordeste
2515807;Serra Redonda;PB;Caatinga;Nordeste
2515906;Serraria;PB;Caatinga;Nordeste
2515930;Sertãozinho;PB;Caatinga;Nordeste
2515971;Sobrado;PB;Caatinga;Nordeste
2516003;Solânea;PB;Caatinga;Nordeste
2516102;Soledade;PB;Caatinga;Nordeste
2516151;Sossêgo;PB;Caatinga;Nordeste
2516201;Sousa;PB;Caatinga;Nordeste
2516300;Sumé;PB;Caatinga;Nordeste
2516409;Tacima;PB;Caatinga;Nordeste
2516508;Taperoá;PB;Caatinga;Nordeste
2516607;Tavares;PB;Caatinga;Nordeste
2516706;Teixeira;PB;Caatinga;Nordeste
2516755;Tenório;PB;Caatinga;Nordeste
2516805;Triunfo;PB;Caatinga;Nordeste
2516904;Uiraúna;PB;Caatinga;Nordeste
2517001;Umbuzeiro;PB;Caatinga;Nordeste
2517100;Várzea;PB;Caatinga;Nordeste
2517209;Vieirópolis;PB;Caatinga;Nordeste
2517407;Zabelê;PB;Caatinga;Nordeste
3200102;Afonso Cláudio;ES;Mata Atlântica;Sudeste
3200136;Águia Branca;ES;Mata Atlântica;Sudeste
3200169;Água Doce do Norte;ES;Mata Atlântica;Sudeste
3200201;Alegre;ES;Mata Atlântica;Sudeste
3200300;Alfredo Chaves;ES;Mata Atlântica;Sudeste
3200359;Alto Rio Novo;ES;Mata Atlântica;Sudeste
3200409;Anchieta;ES;Mata Atlântica;Sudeste
3200508;Apiacá;ES;Mata Atlântica;Sudeste
3200607;Aracruz;ES;Mata Atlântica;Sudeste
3200706;Atílio Vivacqua;ES;Mata Atlântica;Sudeste
3200805;Baixo Guandu;ES;Mata Atlântica;Sudeste
3200904;Barra de São Francisco;ES;Mata Atlântica;Sudeste
3201001;Boa Esperança;ES;Mata Atlântica;Sudeste
3201100;Bom Jesus do Norte;ES;Mata Atlântica;Sudeste
3201159;Brejetuba;ES;Mata Atlântica;Sudeste
3201209;Cachoeiro de Itapemirim;ES;Mata Atlântica;Sudeste
3201308;Cariacica;ES;Mata Atlântica;Sudeste
3201407;Castelo;ES;Mata Atlântica;Sudeste
3201506;Colatina;ES;Mata Atlântica;Sudeste
3201605;Conceição da Barra;ES;Mata Atlântica;Sudeste
3201704;Conceição do Castelo;ES;Mata Atlântica;Sudeste
3201803;Divino de São Lourenço;ES;Mata Atlântica;Sudeste
3201902;Domingos Martins;ES;Mata Atlântica;Sudeste
3202009;Dores do Rio Preto;ES;Mata Atlântica;Sudeste
3202108;Ecoporanga;ES;Mata Atlântica;Sudeste
3202207;Fundão;ES;Mata Atlântica;Sudeste
3202256;Governador Lindenberg;ES;Mata Atlântica;Sudeste
3202306;Guaçuí;ES;Mata Atlântica;Sudeste
3202405;Guarapari;ES;Mata Atlântica;Sudeste
3202454;Ibatiba;ES;Mata Atlântica;Sudeste
3202504;Ibiraçu;ES;Mata Atlântica;Sudeste
3202553;Ibitirama;ES;Mata Atlântica;Sudeste
3202603;Iconha;ES;Mata Atlântica;Sudeste
3202652;Irupi;ES;Mata Atlântica;Sudeste
3202702;Itaguaçu;ES;Mata Atlântica;Sudeste
3202801;Itapemirim;ES;Mata Atlântica;Sudeste
3202900;Itarana;ES;Mata Atlântica;Sudeste
3203007;Iúna;ES;Mata Atlântica;Sudeste
3203056;Jaguaré;ES;Mata Atlântica;Sudeste
3203106;Jerônimo Monteiro;ES;Mata Atlântica;Sudeste
3203130;João Neiva;ES;Mata Atlântica;Sudeste
3203163;Laranja da Terra;ES;Mata Atlântica;Sudeste
3203205;Linhares;ES;Mata Atlântica;Sudeste
3203304;Mantenópolis;ES;Mata Atlântica;Sudeste
3203320;Marataízes;ES;Mata Atlântica;Sudeste
3203346;Marechal Floriano;ES;Mata Atlântica;Sudeste
3203353;Marilândia;ES;Mata Atlântica;Sudeste
3203403;Mimoso do Sul;ES;Mata Atlântica;Sudeste
3203502;Montanha;ES;Mata Atlântica;Sudeste
3203601;Mucurici;ES;Mata Atlântica;Sudeste
3203700;Muniz Freire;ES;Mata Atlântica;Sudeste
3203809;Muqui;ES;Mata Atlântica;Sudeste
3203908;Nova Venécia;ES;Mata Atlântica;Sudeste
3204005;Pancas;ES;Mata Atlântica;Sudeste
3204054;Pedro Canário;ES;Mata Atlântica;Sudeste
3204104;Pinheiros;ES;Mata Atlântica;Sudeste
3204203;Piúma;ES;Mata Atlântica;Sudeste
3204252;Ponto Belo;ES;Mata Atlântica;Sudeste
3204302;Presidente Kennedy;ES;Mata Atlântica;Sudeste
3204351;Rio Bananal;ES;Mata Atlântica;Sudeste
3204401;Rio Novo do Sul;ES;Mata Atlântica;Sudeste
3204500;Santa Leopoldina;ES;Mata Atlântica;Sudeste
3204559;Santa Maria de Jetibá;ES;Mata Atlântica;Sudeste
3204609;Santa Teresa;ES;Mata Atlântica;Sudeste
3204658;São Domingos do Norte;ES;Mata Atlântica;Sudeste
3204708;São Gabriel da Palha;ES;Mata Atlântica;Sudeste
3204807;São José do Calçado;ES;Mata Atlântica;Sudeste
3204906;São Mateus;ES;Mata Atlântica;Sudeste
3204955;São Roque do Canaã;ES;Mata Atlântica;Sudeste
3205002;Serra;ES;Mata Atlântica;Sudeste
3205010;Sooretama;ES;Mata Atlântica;Sudeste
3205036;Vargem Alta;ES;Mata Atlântica;Sudeste
3205069;Venda Nova do Imigrante;ES;Mata Atlântica;Sudeste
3205101;Viana;ES;Mata Atlântica;Sudeste
3205150;Vila Pavão;ES;Mata Atlântica;Sudeste
3205176;Vila Valério;ES;Mata Atlântica;Sudeste
3205200;Vila Velha;ES;Mata Atlântica;Sudeste
3205309;Vitória;ES;Mata Atlântica;Sudeste
4300001;Lagoa Mirim;RS;Pampa;Sul
4300002;Lagoa dos Patos;RS;Pampa;Sul
4300034;Aceguá;RS;Pampa;Sul
4300059;Água Santa;RS;Mata Atlântica;Sul
4300109;Agudo;RS;Mata Atlântica;Sul
4300208;Ajuricaba;RS;Mata Atlântica;Sul
4300307;Alecrim;RS;Mata Atlântica;Sul
4300406;Alegrete;RS;Pampa;Sul
4300455;Alegria;RS;Mata Atlântica;Sul
4300471;Almirante Tamandaré do Sul;RS;Pampa;Sul
4300505;Alpestre;RS;Mata Atlântica;Sul
4300554;Alto Alegre;RS;Mata Atlântica;Sul
4300570;Alto Feliz;RS;Mata Atlântica;Sul
4300604;Alvorada;RS;Pampa;Sul
4300638;Amaral Ferrador;RS;Pampa;Sul
4300646;Ametista do Sul;RS;Mata Atlântica;Sul
4300661;André da Rocha;RS;Mata Atlântica;Sul
4300703;Anta Gorda;RS;Mata Atlântica;Sul
4300802;Antônio Prado;RS;Mata Atlântica;Sul
4300851;Arambaré;RS;Pampa;Sul
4300877;Araricá;RS;Mata Atlântica;Sul
4300901;Aratiba;RS;Mata Atlântica;Sul
4301008;Arroio do Meio;RS;Mata Atlântica;Sul
4301057;Arroio do Sal;RS;Mata Atlântica;Sul
4301073;Arroio do Padre;RS;Pampa;Sul
4301107;Arroio dos Ratos;RS;Pampa;Sul
4301206;Arroio do Tigre;RS;Mata Atlântica;Sul
4301305;Arroio Grande;RS;Pampa;Sul
4301404;Arvorezinha;RS;Mata Atlântica;Sul
4301503;Augusto Pestana;RS;Pampa;Sul
4301552;Áurea;RS;Mata Atlântica;Sul
4301602;Bagé;RS;Pampa;Sul
4301636;Balneário Pinhal;RS;Pampa;Sul
4301651;Barão;RS;Mata Atlântica;Sul
4301701;Barão de Cotegipe;RS;Mata Atlântica;Sul
4301750;Barão do Triunfo;RS;Pampa;Sul
4301800;Barracão;RS;Mata Atlântica;Sul
4301859;Barra do Guarita;RS;Mata Atlântica;Sul
4301875;Barra do Quaraí;RS;Pampa;Sul
4301909;Barra do Ribeiro;RS;Pampa;Sul
4301925;Barra do Rio Azul;RS;Mata Atlântica;Sul
4301958;Barra Funda;RS;Mata Atlântica;Sul
4302006;Barros Cassal;RS;Mata Atlântica;Sul
4302055;Benjamin Constant do Sul;RS;Mata Atlântica;Sul
4302105;Bento Gonçalves;RS;Mata Atlântica;Sul
4302154;Boa Vista das Missões;RS;Pampa;Sul
4302204;Boa Vista do Buricá;RS;Mata Atlântica;Sul
4302220;Boa Vista do Cadeado;RS;Pampa;Sul
4302238;Boa Vista do Incra;RS;Pampa;Sul
4302253;Boa Vista do Sul;RS;Mata Atlântica;Sul
4302303;Bom Jesus;RS;Mata Atlântica;Sul
4302352;Bom Princípio;RS;Mata Atlântica;Sul
4302378;Bom Progresso;RS;Mata Atlântica;Sul
4302402;Bom Retiro do Sul;RS;Mata Atlântica;Sul
4302451;Boqueirão do Leão;RS;Mata Atlântica;Sul
4302501;Bossoroca;RS;Pampa;Sul
4302584;Bozano;RS;Mata Atlântica;Sul
4302600;Braga;RS;Mata Atlântica;Sul
4302659;Brochier;RS;Mata Atlântica;Sul
4302709;Butiá;RS;Pampa;Sul
4302808;Caçapava do Sul;RS;Pampa;Sul
4302907;Cacequi;RS;Pampa;Sul
4303004;Cachoeira do Sul;RS;Pampa;Sul
4303103;Cachoeirinha;RS;Pampa;Sul
4303202;Cacique Doble;RS;Mata Atlântica;Sul
4303301;Caibaté;RS;Pampa;Sul
4303400;Caiçara;RS;Mata Atlântica;Sul
4303509;Camaquã;RS;Pampa;Sul
4303558;Camargo;RS;Mata Atlântica;Sul
4303608;Cambará do Sul;RS;Mata Atlântica;Sul
4303673;Campestre da Serra;RS;Mata Atlântica;Sul
4303707;Campina das Missões;RS;Mata Atlântica;Sul
4303806;Campinas do Sul;RS;Pampa;Sul
4303905;Campo Bom;RS;Mata Atlântica;Sul
4304002;Campo Novo;RS;Mata Atlântica;Sul
4304101;Campos Borges;RS;Mata Atlântica;Sul
4304200;Candelária;RS;Mata Atlântica;Sul
4304309;Cândido Godói;RS;Mata Atlântica;Sul
4304358;Candiota;RS;Pampa;Sul
4304408;Canela;RS;Mata Atlântica;Sul
4304507;Canguçu;RS;Pampa;Sul
